Wall time,Step,Value
1579768444.9850216,0,0.09999999403953552
1579768610.029056,50,0.1314999908208847
1579768773.3180988,100,0.142099991440773
1579768956.2724164,150,0.10319999605417252
1579769141.8759305,200,0.16679999232292175
1579769334.1070237,250,0.16380000114440918
1579769522.8512335,300,0.1768999993801117
1579769692.3683674,350,0.18569999933242798
1579769876.6105776,400,0.24949999153614044
1579770064.5938203,450,0.2272000014781952
1579770252.2294183,500,0.19589999318122864
1579770440.646352,550,0.27799999713897705
1579770625.4770489,600,0.15160000324249268
1579770811.3230813,650,0.2726999819278717
1579770997.7215743,700,0.29089999198913574
1579771190.1147368,750,0.18019999563694
1579771369.95525,800,0.19659999012947083
1579771534.603775,850,0.28700000047683716
1579771698.6106324,900,0.21969999372959137
1579771890.8796391,950,0.25040000677108765
1579772065.1905816,1000,0.25609999895095825
1579772243.9623404,1050,0.27059999108314514
1579772432.2047684,1100,0.2653999924659729
1579772623.7116299,1150,0.3384999930858612
1579772810.2853594,1200,0.2337999939918518
1579773000.728279,1250,0.3100000023841858
1579773185.7960649,1300,0.29819998145103455
1579773378.7136295,1350,0.32170000672340393
1579773567.289085,1400,0.3247999846935272
1579773759.2117853,1450,0.35899999737739563
1579773947.5005357,1500,0.27390000224113464
1579774137.8292017,1550,0.3407000005245209
1579774323.1059759,1600,0.3643999993801117
1579774499.1405697,1650,0.3012999892234802
1579774686.6093,1700,0.24939998984336853
1579774879.372938,1750,0.3896999955177307
1579775066.0156858,1800,0.32199999690055847
1579775239.6186697,1850,0.34209999442100525
1579775418.2418396,1900,0.37049999833106995
1579775605.8157873,1950,0.29429998993873596
1579775788.100175,2000,0.35169997811317444
1579775971.9469705,2050,0.3686999976634979
1579776156.596887,2100,0.3051999807357788
1579776335.6682878,2150,0.28849998116493225
1579776509.9206727,2200,0.3577999770641327
1579776697.7141778,2250,0.296099990606308
1579776886.05191,2300,0.36789998412132263
1579777076.8230195,2350,0.3920999765396118
1579777254.951072,2400,0.3061999976634979
1579777444.2924142,2450,0.3806999921798706
1579777630.964297,2500,0.42159998416900635
1579777824.9927542,2550,0.27390000224113464
1579778012.2078118,2600,0.3349999785423279
1579778180.146,2650,0.4177999794483185
1579778360.5551803,2700,0.34790000319480896
1579778550.7501328,2750,0.39729997515678406
1579778738.156388,2800,0.41849997639656067
1579778928.8728862,2850,0.335999995470047
1579779116.3565977,2900,0.33869999647140503
1579779294.5216222,2950,0.4034999907016754
1579779481.42926,3000,0.33480000495910645
1579779672.333256,3050,0.3774999976158142
1579779849.2893581,3100,0.40709999203681946
1579780024.2298107,3150,0.3504999876022339
1579780213.0384464,3200,0.33159998059272766
1579780404.2237487,3250,0.4197999835014343
1579780590.493126,3300,0.32089999318122864
1579780783.0699198,3350,0.3905999958515167
1579780956.4763374,3400,0.43619999289512634
1579781142.006886,3450,0.35499998927116394
1579781331.8715553,3500,0.4032999873161316
1579781519.8856602,3550,0.40869998931884766
1579781718.5428708,3600,0.3693999946117401
1579781916.126721,3650,0.35909998416900635
1579782112.7089293,3700,0.4089999794960022
1579782308.294005,3750,0.3700999915599823
1579782491.89293,3800,0.33399999141693115
1579782669.563858,3850,0.4099999964237213
1579782842.6291277,3900,0.3865000009536743
1579783023.4079945,3950,0.3676999807357788
1579783199.9806638,4000,0.4300999939441681
1579783390.3678386,4050,0.3709999918937683
1579783572.9991624,4100,0.4052000045776367
1579783739.2655466,4150,0.424699991941452
1579783913.0260255,4200,0.3863999843597412
1579784103.2033095,4250,0.3520999848842621
1579784284.4145696,4300,0.3929999768733978
1579784470.7890847,4350,0.4285999834537506
1579784653.041748,4400,0.373199999332428
1579784842.0603602,4450,0.4193999767303467
1579785030.763305,4500,0.4276999831199646
1579785213.7447755,4550,0.42549997568130493
1579785386.6608884,4600,0.46609997749328613
1579785563.5852652,4650,0.3146999776363373
1579785738.8972278,4700,0.3529999852180481
1579785931.9398613,4750,0.46129998564720154
1579786122.9426434,4800,0.4339999854564667
1579786312.8882015,4850,0.39739999175071716
1579786495.3361974,4900,0.461899995803833
1579786673.652319,4950,0.38920000195503235
1579786866.3140993,5000,0.45170000195503235
1579787055.6575089,5050,0.45319998264312744
1579787233.7070987,5100,0.39729997515678406
1579787426.319247,5150,0.4032000005245209
1579787615.1756995,5200,0.4673999845981598
1579787805.737486,5250,0.3878999948501587
1579787984.2455535,5300,0.3789999783039093
1579788178.3937411,5350,0.4765999913215637
1579788363.0423324,5400,0.43619999289512634
1579788546.0331924,5450,0.4258999824523926
1579788719.8440506,5500,0.462799996137619
1579788910.7126656,5550,0.370199978351593
1579789088.3598254,5600,0.4283999800682068
1579789273.4580774,5650,0.45479997992515564
1579789457.9820917,5700,0.41439998149871826
1579789645.9827607,5750,0.4283999800682068
1579789834.0460646,5800,0.4781000018119812
1579790017.4147847,5850,0.4285999834537506
1579790201.1233964,5900,0.44509997963905334
1579790392.7095065,5950,0.4958999752998352
1579790578.4933465,6000,0.3402999937534332
1579790758.7304702,6050,0.40299999713897705
1579790919.3354063,6100,0.4997999966144562
1579791095.4362242,6150,0.3432999849319458
1579791283.966843,6200,0.3962000012397766
1579791464.47371,6250,0.37379997968673706
1579791634.8379219,6300,0.47029998898506165
1579791824.6447394,6350,0.44200000166893005
1579792011.0967104,6400,0.49859997630119324
1579792200.9178715,6450,0.4008999764919281
1579792374.8777637,6500,0.4415999948978424
1579792559.2833872,6550,0.49139997363090515
1579792727.4628496,6600,0.375900000333786
1579792915.2343054,6650,0.45239999890327454
1579793089.1943724,6700,0.46719998121261597
1579793263.61879,6750,0.3806999921798706
1579793452.80265,6800,0.41040000319480896
1579793643.688035,6850,0.4456000030040741
1579793831.61618,6900,0.46869999170303345
1579794015.6213527,6950,0.47679999470710754
1579794203.5579903,7000,0.4509999752044678
1579794396.3304846,7050,0.382099986076355
1579794578.8286803,7100,0.48099997639656067
1579794760.4646604,7150,0.4968999922275543
1579794945.2003484,7200,0.4449999928474426
1579795136.8622165,7250,0.4503999948501587
1579795325.130113,7300,0.460099995136261
1579795494.4286115,7350,0.4537999927997589
1579795653.718711,7400,0.4594999849796295
1579795845.1712356,7450,0.4821999967098236
1579796023.2744546,7500,0.4772000014781952
1579796212.6592484,7550,0.469899982213974
1579796402.9746618,7600,0.4887000024318695
1579796594.0472517,7650,0.3434999883174896
1579796778.2836573,7700,0.5126999616622925
1579796971.4414854,7750,0.5094000101089478
1579797159.5971625,7800,0.421099990606308
1579797347.6009316,7850,0.48919999599456787
1579797538.9248064,7900,0.5153999924659729
1579797713.2326174,7950,0.4342999756336212
1579797900.9240618,8000,0.4778999984264374
1579798091.671273,8050,0.4967999756336212
1579798270.9378636,8100,0.4503999948501587
1579798454.8321297,8150,0.4503999948501587
1579798626.4338858,8200,0.49559998512268066
1579798819.309238,8250,0.49219998717308044
1579799010.1990864,8300,0.39319998025894165
1579799201.0137331,8350,0.5169999599456787
1579799376.7346647,8400,0.369299978017807
1579799562.4228241,8450,0.5087000131607056
1579799751.59596,8500,0.5202999711036682
1579799942.8136036,8550,0.47209998965263367
1579800126.5955074,8600,0.47749999165534973
1579800313.5390587,8650,0.4900999963283539
1579800495.7749228,8700,0.45339998602867126
1579800681.9932618,8750,0.461899995803833
1579800861.9109204,8800,0.5185999870300293
1579801045.3387876,8850,0.41849997639656067
1579801236.3111858,8900,0.4731999933719635
1579801427.794422,8950,0.5209999680519104
1579801615.9568048,9000,0.42969998717308044
1579801806.8326852,9050,0.49719998240470886
1579801995.1807106,9100,0.5295999646186829
1579802185.0154836,9150,0.44029998779296875
1579802370.9133012,9200,0.4221999943256378
1579802561.5800471,9250,0.4756999909877777
1579802749.289443,9300,0.4075999855995178
1579802937.0343444,9350,0.5008999705314636
1579803125.057084,9400,0.5141000151634216
1579803315.4720795,9450,0.40639999508857727
1579803502.1221917,9500,0.46449998021125793
1579803693.3328404,9550,0.5027999877929688
1579803862.2298832,9600,0.48639997839927673
1579804047.2180467,9650,0.4640999734401703
1579804227.7097864,9700,0.5133999586105347
1579804411.3881414,9750,0.45829999446868896
1579804597.2285438,9800,0.4364999830722809
1579804785.2214653,9850,0.5175999999046326
1579804969.512409,9900,0.3206000030040741
1579805151.7295506,9950,0.4607999920845032
1579805341.738846,10000,0.5315999984741211
1579805530.166211,10050,0.4341999888420105
1579805719.1339376,10100,0.3951999843120575
1579805907.9347584,10150,0.5011000037193298
1579806095.3862247,10200,0.4156999886035919
1579806286.442728,10250,0.46140000224113464
1579806472.592355,10300,0.5295999646186829
1579806652.083067,10350,0.42100000381469727
1579806829.6910648,10400,0.48420000076293945
1579807020.3865006,10450,0.5123000144958496
1579807208.5276775,10500,0.49889999628067017
1579807393.5508025,10550,0.4991999864578247
1579807573.5830014,10600,0.5230000019073486
1579807742.9782484,10650,0.44039997458457947
1579807903.4560702,10700,0.47029998898506165
1579808092.6949415,10750,0.5439000129699707
1579808280.7476854,10800,0.42719998955726624
1579808471.818468,10850,0.4717999994754791
1579808659.0668519,10900,0.5300999879837036
1579808846.5468614,10950,0.44119998812675476
1579809034.598164,11000,0.4912000000476837
1579809223.1783168,11050,0.5453000068664551
1579809409.9347012,11100,0.4381999969482422
1579809587.0223327,11150,0.4729999899864197
1579809774.1762507,11200,0.5446999669075012
1579809964.371529,11250,0.4359000027179718
1579810154.623276,11300,0.4253999888896942
1579810344.6612277,11350,0.49889999628067017
1579810531.0589738,11400,0.4770999848842621
1579810719.8894532,11450,0.4262999892234802
1579810899.2687702,11500,0.5126999616622925
1579811088.5197682,11550,0.4739999771118164
1579811276.123147,11600,0.5238999724388123
1579811466.4899318,11650,0.542199969291687
1579811652.9569566,11700,0.39959999918937683
1579811841.8601713,11750,0.42399999499320984
1579812024.8729362,11800,0.5259000062942505
1579812210.4950728,11850,0.5033000111579895
1579812396.2944973,11900,0.5324999690055847
1579812580.4355679,11950,0.5430999994277954
1579812766.9734404,12000,0.40629997849464417
1579812956.2110977,12050,0.5144000053405762
1579813142.651695,12100,0.49609997868537903
1579813332.4791892,12150,0.4603999853134155
1579813518.5139954,12200,0.5309999585151672
1579813705.27585,12250,0.5166999697685242
1579813891.5898187,12300,0.5142999887466431
1579814080.613624,12350,0.461899995803833
1579814268.0342689,12400,0.535099983215332
1579814458.2816312,12450,0.444599986076355
1579814645.0805137,12500,0.525600016117096
1579814833.894349,12550,0.53329998254776
1579815018.1949065,12600,0.4892999827861786
1579815208.544636,12650,0.5048999786376953
1579815392.1414485,12700,0.550000011920929
