Wall time,Step,Value
1578284918.2274983,59,0.09999999403953552
1578284957.9871666,69,0.10049999505281448
1578285118.5686026,109,0.1039000004529953
1578285158.279292,119,0.10429999977350235
1578285237.16926,139,0.15199999511241913
1578285276.1447618,149,0.10569999366998672
1578285314.9847193,159,0.10009999573230743
1578285354.0744925,169,0.1168999969959259
1578285395.1661627,179,0.09999999403953552
1578285435.6834865,189,0.14239999651908875
1578285474.988881,199,0.09999999403953552
1578285514.2414885,209,0.15940000116825104
1578285672.0936155,249,0.15079998970031738
1578285711.1485257,259,0.09889999777078629
1578286029.6681879,339,0.1314999908208847
1578286069.3350654,349,0.11580000072717667
1578286151.1070766,369,0.12700000405311584
1578286268.8591695,399,0.09860000014305115
1578286308.1812017,409,0.12789998948574066
1578286387.3337111,429,0.10869999974966049
1578286426.6570594,439,0.15289999544620514
1578286468.9756188,449,0.1152999997138977
1578286508.4606671,459,0.15680000185966492
1578286587.5404344,479,0.10009999573230743
1578286666.4985006,499,0.1396999955177307
1578286706.4378192,509,0.13099999725818634
1578286826.1798892,539,0.10749999433755875
1578286865.6734295,549,0.09999999403953552
1578286905.196605,559,0.13439999520778656
1578286944.8606865,569,0.13040000200271606
1578286984.2007601,579,0.1184999942779541
1578287101.9642909,609,0.12489999830722809
1578287143.5002706,619,0.19619999825954437
1578287222.8512115,639,0.09999999403953552
1578287301.395554,659,0.13089999556541443
1578287340.403274,669,0.20489999651908875
1578287379.4525044,679,0.1403999924659729
1578287418.7414222,689,0.18060000240802765
1578287539.7255435,719,0.155799999833107
1578287579.0601807,729,0.19219999015331268
1578287618.4166703,739,0.11159999668598175
1578287657.592917,749,0.10049999505281448
1578287736.784473,769,0.1412999927997589
1578287857.3255246,799,0.18230000138282776
1578288055.092944,849,0.14259999990463257
1578288094.6120598,859,0.13189999759197235
1578288133.9599233,869,0.1735999882221222
1578288172.8612866,879,0.13379999995231628
1578288215.3594437,889,0.17159999907016754
1578288254.2802017,899,0.14980000257492065
1578288451.358868,949,0.1964000016450882
1578288770.2727919,1029,0.20260000228881836
1578288848.8827784,1049,0.2475999891757965
1578288889.86249,1059,0.275299996137619
1578288929.7872176,1069,0.20960000157356262
1578289205.7037892,1139,0.23649999499320984
1578289326.9186847,1169,0.19009999930858612
1578289405.632417,1189,0.15639999508857727
1578289444.9498587,1199,0.17219999432563782
1578289484.3986254,1209,0.251800000667572
1578289644.9608996,1249,0.21490000188350677
1578289684.4243524,1259,0.1525999903678894
1578289723.683302,1269,0.14309999346733093
1578289842.8859582,1299,0.2621999979019165
1578289882.0918965,1309,0.22089999914169312
1578290003.0027635,1339,0.2635999917984009
1578290160.5407987,1379,0.16779999434947968
1578290239.922121,1399,0.10029999911785126
1578290321.4241784,1419,0.18559999763965607
1578290360.6849523,1429,0.2272000014781952
1578290399.971675,1439,0.1516999900341034
1578290439.3834205,1449,0.19200000166893005
1578290518.3783329,1469,0.20179998874664307
1578290596.466997,1489,0.19259999692440033
1578290678.59203,1509,0.17809998989105225
1578290797.236945,1539,0.24699999392032623
1578290836.5261889,1549,0.22429999709129333
1578290875.5321155,1559,0.26420000195503235
1578290954.7320454,1579,0.27950000762939453
1578290996.388389,1589,0.2563999891281128
1578291035.8110082,1599,0.3025999963283539
1578291153.736287,1629,0.275299996137619
1578291232.413555,1649,0.23959998786449432
1578291271.6265492,1659,0.3147999942302704
1578291352.9263237,1679,0.2581000030040741
1578291392.34633,1689,0.25429999828338623
1578291510.191458,1719,0.2466999888420105
1578291667.222489,1759,0.23569999635219574
1578291709.2489538,1769,0.2076999992132187
1578291748.1635294,1779,0.1938999891281128
1578291787.2128532,1789,0.23309999704360962
1578291866.1048484,1809,0.2505999803543091
1578291905.0383525,1819,0.2305999994277954
1578291983.9120226,1839,0.30820000171661377
1578292065.477313,1859,0.25949999690055847
1578292104.9538841,1869,0.2238999903202057
1578292144.8054998,1879,0.24769999086856842
1578292183.6213338,1889,0.23109999299049377
1578292262.5840945,1909,0.3513999879360199
1578292301.402769,1919,0.3182999789714813
1578292580.0505536,1989,0.34379997849464417
1578292740.6915216,2029,0.19669999182224274
1578292898.1482658,2069,0.2256999909877777
1578292937.7827618,2079,0.30219998955726624
1578292977.4061692,2089,0.24869999289512634
1578293137.4451828,2129,0.25459998846054077
1578293176.7228665,2139,0.22339999675750732
1578293216.016123,2149,0.33390000462532043
1578293255.5327702,2159,0.25450000166893005
1578293373.718616,2189,0.32569998502731323
1578293413.0452337,2199,0.2687999904155731
1578293534.1313462,2229,0.24369999766349792
1578293573.5084848,2239,0.1973000019788742
1578293652.2802258,2259,0.2565999925136566
1578293691.8569996,2269,0.2879999876022339
1578293730.7993844,2279,0.36309999227523804
1578293812.2126627,2299,0.3173999786376953
1578293851.97082,2309,0.3012000024318695
1578293890.6218953,2319,0.3050999939441681
1578293930.2251859,2329,0.28919997811317444
1578293969.594474,2339,0.31849998235702515
1578294008.885535,2349,0.34049999713897705
1578294128.5999358,2379,0.35599997639656067
1578294168.7460225,2389,0.23479999601840973
1578294247.5305657,2409,0.3418999910354614
1578294405.822076,2449,0.36149999499320984
1578294444.9962478,2459,0.2368999868631363
1578294527.0698712,2479,0.27309998869895935
1578294604.818104,2499,0.25929999351501465
1578294644.3830824,2509,0.36010000109672546
1578294844.1128109,2559,0.31700000166893005
1578294961.8001108,2589,0.2915000021457672
1578295001.074159,2599,0.33739998936653137
1578295040.1970966,2609,0.28189998865127563
1578295079.3208685,2619,0.33069998025894165
1578295157.597063,2639,0.3335999846458435
1578295317.1836042,2679,0.3057999908924103
1578295396.4310586,2699,0.2816999852657318
1578295475.707008,2719,0.3082999885082245
1578295557.0655534,2739,0.32019999623298645
1578295714.7676754,2779,0.2809999883174896
1578295753.9785771,2789,0.258899986743927
1578295832.5616283,2809,0.23229999840259552
1578295992.394872,2849,0.2728999853134155
1578296187.8003268,2899,0.35199999809265137
1578296267.9462383,2919,0.31679999828338623
1578296303.092861,2929,0.3287000060081482
1578296408.5772047,2959,0.3100999891757965
1578296478.4365902,2979,0.3091999888420105
1578296513.4397738,2989,0.30300000309944153
1578296548.5703802,2999,0.33629998564720154
1578296622.679679,3019,0.30979999899864197
1578296657.9414482,3029,0.3464999794960022
1578296692.8291879,3039,0.31919997930526733
1578296833.27556,3079,0.4172999858856201
1578296868.7855067,3089,0.35599997639656067
1578296942.2644582,3109,0.3303000032901764
1578297048.2776015,3139,0.219200000166893
1578297188.6368492,3179,0.2766000032424927
1578297223.894713,3189,0.2849999964237213
1578297258.9997804,3199,0.2921999990940094
1578297296.9480052,3209,0.3057999908924103
1578297367.4578898,3229,0.2789999842643738
1578297472.5130146,3259,0.3400000035762787
1578297507.4859123,3269,0.32259997725486755
1578297542.5992253,3279,0.35580000281333923
1578297651.3872604,3309,0.36820000410079956
1578297686.840198,3319,0.2475999891757965
1578297757.5481884,3339,0.34709998965263367
1578297969.845553,3399,0.3725999891757965
1578298041.867281,3419,0.30410000681877136
1578298112.1420586,3439,0.38189998269081116
1578298147.1751106,3449,0.3649999797344208
1578298182.5451326,3459,0.33629998564720154
1578298252.7108388,3479,0.35439997911453247
1578298287.2824247,3489,0.25920000672340393
1578298466.7312827,3539,0.32749998569488525
1578298502.2353094,3549,0.3179999887943268
1578298572.571766,3569,0.3840999901294708
1578298643.6096563,3589,0.3824999928474426
1578298680.9844763,3599,0.4236999750137329
1578298716.9730704,3609,0.4016999900341034
1578298822.2408643,3639,0.4074999988079071
1578298857.3984933,3649,0.2924000024795532
1578298892.4339335,3659,0.37389999628067017
1578298962.618198,3679,0.4096999764442444
1578298997.5850134,3689,0.3682999908924103
1578299070.686054,3709,0.33719998598098755
1578299105.901023,3719,0.3158999979496002
1578299176.4901676,3739,0.27889999747276306
1578299246.5999973,3759,0.2628999948501587
1578299317.0312412,3779,0.3483999967575073
1578299351.787835,3789,0.37469998002052307
1578299388.9570696,3799,0.4177999794483185
1578299460.3232443,3819,0.3807999789714813
1578299494.994669,3829,0.40289998054504395
1578299600.4384992,3859,0.3467999994754791
1578299635.3044016,3869,0.27309998869895935
1578299670.433539,3879,0.32659998536109924
1578299705.5179224,3889,0.3123999834060669
1578299778.4209235,3909,0.3594000041484833
1578299813.6567123,3919,0.257099986076355
1578299848.5024621,3929,0.3279999792575836
1578299883.2968156,3939,0.25839999318122864
1578405014.995136,4150,0.41169998049736023
1578405236.2616024,4200,0.41689997911453247
1578405665.5487804,4300,0.3775999844074249
1578406299.9068534,4450,0.38979998230934143
1578407805.8055804,4800,0.39959999918937683
1578408026.1974175,4850,0.43529999256134033
1578408883.4649904,5050,0.2906999886035919
1578409106.133375,5100,0.31439998745918274
1578409326.7874367,5150,0.4188999831676483
1578409766.3939471,5250,0.39399999380111694
1578410193.573633,5350,0.40049999952316284
1578411067.568782,5550,0.3561999797821045
1578413009.43791,6000,0.4187999963760376
1578413233.6918888,6050,0.3910999894142151
1578413456.6757448,6100,0.4050999879837036
1578413671.1005216,6150,0.41279998421669006
1578414098.4692168,6250,0.4584999978542328
1578414311.7885559,6300,0.42100000381469727
1578414969.0312123,6450,0.37539997696876526
1578415606.9993374,6600,0.412200003862381
1578416898.0309923,6900,0.48729997873306274
1578417115.094165,6950,0.4664999842643738
1578417334.7319846,7000,0.4706999957561493
1578417554.584861,7050,0.4357999861240387
1578417769.9896169,7100,0.4684000015258789
1578418197.1889086,7200,0.3872999846935272
1578418393.3978832,7250,0.3560999929904938
1578418582.3624446,7300,0.44119998812675476
1578418959.6284945,7400,0.4659999907016754
1578419148.0817935,7450,0.3865000009536743
1578419337.814465,7500,0.4593999981880188
1578419716.5733118,7600,0.38670000433921814
1578420095.559267,7700,0.4730999767780304
1578420285.192708,7750,0.4242999851703644
1578421040.614396,7950,0.4396999776363373
1578422359.5235496,8300,0.527999997138977
1578422926.612858,8450,0.3637000024318695
1578423116.000227,8500,0.4558999836444855
1578423494.8381457,8600,0.4919999837875366
1578423870.9560046,8700,0.45329999923706055
1578424400.5040247,8850,0.4389999806880951
1578425555.8412771,9200,0.4088999927043915
1578426216.2981339,9400,0.47759997844696045
1578426712.8889525,9550,0.5092999935150146
1578426876.453362,9600,0.49399998784065247
1578427042.2835255,9650,0.45749998092651367
1578427373.7714055,9750,0.4738999903202057
1578427702.353574,9850,0.4043000042438507
1578427866.9805815,9900,0.46549999713897705
1578428195.0222037,10000,0.5518999695777893
1578429017.9220946,10250,0.49229997396469116
1578429182.454624,10300,0.4355999827384949
1578430177.515635,10600,0.44509997963905334
1578430505.4158275,10700,0.5432000160217285
1578430670.5796487,10750,0.43299999833106995
1578430834.478173,10800,0.4952999949455261
1578430997.8012984,10850,0.4918999969959259
1578431162.0465217,10900,0.4697999954223633
1578431327.7961037,10950,0.524899959564209
1578431492.495021,11000,0.47749999165534973
1578431659.343694,11050,0.4554999768733978
1578431824.851178,11100,0.44439998269081116
1578431989.3923965,11150,0.4867999851703644
1578432320.0480785,11250,0.5119999647140503
1578432815.6588786,11400,0.45399999618530273
1578432979.4662707,11450,0.5274999737739563
1578433144.563296,11500,0.4827999770641327
1578433474.986731,11600,0.5453000068664551
1578434132.6196544,11800,0.4737999737262726
1578434464.8972855,11900,0.5246999859809875
1578434795.2966218,12000,0.4350000023841858
1578434960.4560153,12050,0.5616999864578247
1578435455.085764,12200,0.4976999759674072
1578435619.3953915,12250,0.48399999737739563
1578435784.96261,12300,0.51419997215271
1578436113.8945968,12400,0.5315999984741211
1578436443.607129,12500,0.4910999834537506
1578436774.8589187,12600,0.4786999821662903
1578437103.7236166,12700,0.5444999933242798
1578437268.512668,12750,0.5073999762535095
1578437762.6193836,12900,0.5378999710083008
