ddd,Step,Value
,11300,0.486799985
,11350,0.4921
,11400,0.515299976
,11450,0.479199976
,11500,0.492899984
,11550,0.523000002
,11600,0.489899993
,11650,0.496399999
,11700,0.522599995
,11750,0.488999993
,11800,0.496499985
,11850,0.525699973
,11900,0.4912
,11950,0.497399986
,12000,0.525699973
,12050,0.493799984
,12100,0.500999987
,12150,0.524299979
,12200,0.492599994
,12250,0.496699989
,12300,0.52759999
,12350,0.496899992
,12400,0.497899979
,12450,0.528400004
,12500,0.492299974
,12550,0.499299973
,12600,0.528999984
,12650,0.494999975
,12700,0.504599988
,12750,0.526899993
,12800,0.495399982
,12850,0.504899979
,12900,0.528800011
,12950,0.493799984
,13000,0.503600001
,13050,0.52639997
,13100,0.496799976
,13150,0.507699966
,13200,0.5273
,13250,0.49939999
,13300,0.500999987
,13350,0.534500003
,13400,0.499499977
,13450,0.510500014
,13500,0.533399999
,13550,0.500999987
,13600,0.502999961
,13650,0.532700002
,13700,0.501399994
,13750,0.507499993
,13800,0.533100009
,13850,0.502499998
,13900,0.506099999
,13950,0.532599986
,14000,0.505499959
,14050,0.507799983
,14100,0.539499998
,14150,0.507600009
,14200,0.510100007
,14250,0.536000013
,14300,0.503399968
,14350,0.511900008
,14400,0.53579998
,14450,0.509499967
,14500,0.514199972
,14550,0.539600015
,14600,0.506599963
,14650,0.512499988
,14700,0.538699985
,14750,0.50999999
,14800,0.514199972
,14850,0.539900005
,14900,0.510500014
,14950,0.515299976
,15000,0.539600015
,15050,0.510599971
,15100,0.516900003
,15150,0.540099978
,15200,0.511500001
,15250,0.514199972
,15300,0.539099991
,15350,0.506999969
,15400,0.515699983
,15450,0.540600002
,15500,0.513799965
,15550,0.519899964
,15600,0.540300012
,15650,0.514400005
,15700,0.517099977
,15750,0.544999957
,15800,0.515399992
,15850,0.518400013
,15900,0.542400002
,15950,0.515799999
,16000,0.523099959
,16050,0.544399977
,16100,0.51730001
,16150,0.520900011
,16200,0.547199965
,16250,0.517499983
,16300,0.521200001
,16350,0.54460001
,16400,0.520900011
,16450,0.523299992
,16500,0.547500014
,16550,0.520900011
,16600,0.521499991
,16650,0.547999978
,16700,0.520099998
,16750,0.524299979
,16800,0.546700001
,16850,0.522300005
,16900,0.52579999
,16950,0.549399972
,17000,0.518899977
,17050,0.521399975
,17100,0.547699988
,17150,0.525699973
,17200,0.52579999
,17250,0.548399985
,17300,0.524699986
,17350,0.525699973
,17400,0.547599971
,17450,0.523899972
,17500,0.527199984
,17550,0.549399972
,17600,0.522700012
,17650,0.521799982
,17700,0.548799992
,17750,0.520099998
,17800,0.527099967
,17850,0.548200011
,17900,0.530200005
,17950,0.532000005
,18000,0.550499976
,18050,0.527700007
,18100,0.530699968
,18150,0.550899982
,18200,0.528800011
,18250,0.531300008
,18300,0.549399972
,18350,0.527999997
,18400,0.529799998
,18450,0.551199973
,18500,0.527799964
,18550,0.530099988
,18600,0.551100016
,18650,0.529699981
,18700,0.529599965
,18750,0.548900008
,18800,0.528499961
,18850,0.531799972
,18900,0.55219996
,18950,0.529500008
,19000,0.530900002
,19050,0.552699983
,19100,0.533500016
,19150,0.533100009
,19200,0.552699983
,19250,0.532700002
,19300,0.529900014
,19350,0.551100016
,19400,0.528800011
,19450,0.5352
,19500,0.554699957
,19550,0.533800006
,19600,0.536000013
,19650,0.553900003
,19700,0.530900002
,19750,0.533100009
,19800,0.554499984
,19850,0.531700015
,19900,0.538299978
,19950,0.551699996
,20000,0.53579998
,20050,0.531700015
,20100,0.551800013
,20150,0.532599986
,20200,0.536399961
,20250,0.5546
,20300,0.533299983
,20350,0.538399994
,20400,0.553900003
,20450,0.535099983
,20500,0.532899976
,20550,0.555499971
,20600,0.539200008
,20650,0.532899976
,20700,0.554399967
,20750,0.534799993
,20800,0.53609997
,20850,0.555199981
,20900,0.537099957
,20950,0.538399994
,21000,0.555799961
,21050,0.538299978
,21100,0.536899984
,21150,0.557099998
,21200,0.539699972
,21250,0.538999975
,21300,0.557799995
,21350,0.537499964
,21400,0.537199974
,21450,0.556699991
,21500,0.536899984
,21550,0.539600015
,21600,0.554499984
,21650,0.537400007
,21700,0.543099999
,21750,0.554699957
,21800,0.537099957
,21850,0.536899984
,21900,0.555599988
,21950,0.536899984
,22000,0.535899997
,22050,0.555799961
,22100,0.542499959
,22150,0.54339999
,22200,0.558200002
,22250,0.539399981
,22300,0.539999962
,22350,0.555799961
,22400,0.539399981
,22450,0.542299986
,22500,0.558499992
,22550,0.536499977
,22600,0.540799975
,22650,0.557299972
,22700,0.544099987
,22750,0.539999962
,22800,0.559399962
,22850,0.543799996
,22900,0.540699959
,22950,0.557299972
,23000,0.542599976
,23050,0.54549998
,23100,0.557599962
,23150,0.543599963
,23200,0.539900005
,23250,0.558399975
,23300,0.542299986
,23350,0.543900013
,23400,0.56099999
,23450,0.54339999
,23500,0.541400015
,23550,0.557299972
,23600,0.544699967
,23650,0.539900005
,23700,0.560499966
,23750,0.541599989
,23800,0.544200003
,23850,0.561699986
,23900,0.543799996
,23950,0.545599997
,24000,0.562099993
,24050,0.545399964
,24100,0.543799996
,24150,0.559099972
,24200,0.545799971
,24250,0.544399977
,24300,0.559700012
,24350,0.544999957
,24400,0.542599976
,24450,0.559700012
,24500,0.543299973
,24550,0.5449
,24600,0.5625
,24650,0.543799996
,24700,0.546799958
,24750,0.56309998
,24800,0.546199977
,24850,0.547100008
,24900,0.561100006
,24950,0.545799971
,25000,0.546199977
,25050,0.556499958
,25100,0.545599997
,25150,0.54460001
,25200,0.561399996
,25250,0.546999991
,25300,0.545700014
,25350,0.559499979
,25400,0.545300007
,25450,0.54549998
,25500,0.562099993
,25550,0.549300015
,25600,0.547299981
,25650,0.560099959
,25700,0.546999991
,25750,0.546199977
,25800,0.565100014
,25850,0.548900008
,25900,0.546999991
,25950,0.562699974
,26000,0.549300015
,26050,0.547100008
,26100,0.56129998
,26150,0.549199998
,26200,0.547299981
,26250,0.562599957
,26300,0.548799992
,26350,0.546599984
,26400,0.56099999
,26450,0.548399985
,26500,0.550499976
,26550,0.56400001
,26600,0.548799992
,26650,0.549499989
,26700,0.563199997
,26750,0.551699996
,26800,0.546099961
,26850,0.565599978
,26900,0.547299981
,26950,0.548200011
,27000,0.562599957
,27050,0.550000012
,27100,0.546299994
,27150,0.562999964
,27200,0.550099969
,27250,0.546199977
,27300,0.5625
,27350,0.550399959
,27400,0.544799984
,27450,0.56400001
,27500,0.552599967
,27550,0.550099969
,27600,0.560400009
,27650,0.551199973
,27700,0.548500001
,27750,0.562299967
,27800,0.550999999
,27850,0.548799992
,27900,0.565199971
,27950,0.551400006
,28000,0.548399985
,28050,0.56400001
,28100,0.552299976
,28150,0.546299994
,28200,0.564199984
,28250,0.552899957
,28300,0.550300002
,28350,0.563899994
,28400,0.552699983
,28450,0.549799979
,28500,0.563899994
,28550,0.55430001
,28600,0.550300002
,28650,0.566199958
,28700,0.553600013
,28750,0.550899982
,28800,0.566500008
,28850,0.5546
,28900,0.550599992
,28950,0.564499974
,29000,0.552999973
,29050,0.550899982
,29100,0.56309998
,29150,0.551199973
,29200,0.55189997
,29250,0.565800011
,29300,0.552599967
,29350,0.550899982
,29400,0.562399983
,29450,0.552100003
,29500,0.550499976
,29550,0.564399958
,29600,0.555000007
,29650,0.550599992
,29700,0.564199984
,29750,0.552599967
,29800,0.552699983
,29850,0.565999985
,29900,0.55339998
,29950,0.550300002
,30000,0.566100001
,30050,0.554699957
,30100,0.551199973
,30150,0.563899994
,30200,0.553600013
,30250,0.549699962
,30300,0.564199984
,30350,0.551199973
,30400,0.552299976
,30450,0.562699974
,30500,0.555499971
,30550,0.550499976
,30600,0.563399971
,30650,0.552999973
,30700,0.550499976
,30750,0.564799964
,30800,0.550700009
,30850,0.552399993
,30900,0.566599965
,30950,0.555199981
,31000,0.552399993
,31050,0.564599991
,31100,0.555999994
,31150,0.550899982
,31200,0.564799964
,31250,0.556299984
,31300,0.552399993
,31350,0.566799998
,31400,0.554399967
,31450,0.550700009
,31500,0.567099988
,31550,0.554099977
,31600,0.551100016
,31650,0.565899968
,31700,0.556699991
,31750,0.552599967
,31800,0.564799964
,31850,0.557200015
,31900,0.551800013
,31950,0.564499974
,32000,0.556299984
,32050,0.55250001
,32100,0.565599978
,32150,0.556100011
,32200,0.551299989
,32250,0.565999985
,32300,0.556199968
,32350,0.550099969
,32400,0.564099967
,32450,0.556599975
,32500,0.55430001
,32550,0.565199971
,32600,0.554199994
,32650,0.551199973
,32700,0.565699995
,32750,0.557699978
,32800,0.55219996
,32850,0.566999972
,32900,0.555599988
,32950,0.552999973
,33000,0.564799964
,33050,0.555299997
,33100,0.552999973
,33150,0.564999998
,33200,0.55369997
,33250,0.554399967
,33300,0.567499995
,33350,0.557299972
,33400,0.555299997
,33450,0.564700007
,33500,0.556899965
,33550,0.552899957
,33600,0.563899994
,33650,0.555700004
,33700,0.554099977
,33750,0.565199971
,33800,0.555099964
,33850,0.55219996
,33900,0.561399996
,33950,0.554699957
,34000,0.555499971
,34050,0.565100014
,34100,0.558099985
,34150,0.553600013
,34200,0.563699961
,34250,0.556699991
,34300,0.5528
,34350,0.56220001
,34400,0.556800008
,34450,0.555999994
,34500,0.565899968
,34550,0.557099998
,34600,0.554199994
,34650,0.566199958
,34700,0.555199981
,34750,0.552699983
,34800,0.566999972
,34850,0.556899965
,34900,0.553200006
,34950,0.565699995
,35000,0.555199981
,35050,0.555299997
,35100,0.564399958
,35150,0.557599962
,35200,0.55219996
,35250,0.563799977
,35300,0.556400001
,35350,0.553900003
,35400,0.562900007
,35450,0.555499971
,35500,0.553600013
,35550,0.563499987
,35600,0.556599975
,35650,0.553200006
,35700,0.564999998
,35750,0.558200002
,35800,0.55369997
,35850,0.5625
,35900,0.555700004
,35950,0.554099977
,36000,0.565299988
,36050,0.557299972
,36100,0.555099964
,36150,0.562299967
,36200,0.557200015
,36250,0.554499984
,36300,0.563300014
,36350,0.558899999
,36400,0.553799987
,36450,0.563600004
,36500,0.555000007
,36550,0.55309999
,36600,0.563300014
,36650,0.553499997
,36700,0.550999999
,36750,0.562099993
,36800,0.555599988
,36850,0.554099977
,36900,0.563199997
,36950,0.55430001
,37000,0.555599988
,37050,0.564399958
,37100,0.556100011
,37150,0.554799974
,37200,0.563899994
,37250,0.555000007
,37300,0.552100003
,37350,0.563199997
,37400,0.557200015
,37450,0.551599979
,37500,0.563699961
,37550,0.557799995
,37600,0.55339998
,37650,0.561999977
,37700,0.556999981
,37750,0.5546
,37800,0.563499987
,37850,0.557799995
,37900,0.55430001
,37950,0.563600004
,38000,0.5546
,38050,0.553200006
,38100,0.564300001
,38150,0.557399988
,38200,0.55339998
,38250,0.561699986
,38300,0.555700004
,38350,0.554699957
,38400,0.562900007
,38450,0.558299959
,38500,0.553900003
,38550,0.560699999
,38600,0.555700004
,38650,0.552899957
,38700,0.564099967
,38750,0.556199968
,38800,0.551199973
,38850,0.563799977
,38900,0.554799974
,38950,0.553200006
,39000,0.56189996
,39050,0.557200015
,39100,0.554399967
,39150,0.563899994
,39200,0.555599988
,39250,0.554499984
,39300,0.563600004
,39350,0.555599988
,39400,0.553299963
,39450,0.563199997
,39500,0.557699978
,39550,0.556400001
,39600,0.561800003
,39650,0.554699957
,39700,0.55399996
,39750,0.563199997
,39800,0.556800008
,39850,0.555899978
,39900,0.562900007
,39950,0.555899978
,40000,0.554899991
,40050,0.561999977
,40100,0.555599988
,40150,0.55399996
,40200,0.56220001
,40250,0.556100011
,40300,0.558200002
,40350,0.563399971
,40400,0.556999981
,40450,0.55369997
,40500,0.56279999
,40550,0.557099998
,40600,0.554099977
,40650,0.561100006
,40700,0.558600008
,40750,0.555599988
,40800,0.560599983
,40850,0.556599975
,40900,0.553200006
,40950,0.561800003
,41000,0.555799961
,41050,0.555299997
,41100,0.559799969
,41150,0.556499958
,41200,0.552699983
,41250,0.560899973
,41300,0.556599975
,41350,0.554799974
,41400,0.562599957
,41450,0.554199994
,41500,0.552899957
,41550,0.56129998
,41600,0.556899965
,41650,0.551199973
,41700,0.560599983
,41750,0.5546
,41800,0.555199981
,41850,0.560099959
,41900,0.553799987
,41950,0.553499997
,42000,0.559399962
,42050,0.558200002
,42100,0.55399996
,42150,0.559899986
,42200,0.556699991
,42250,0.555599988
,42300,0.56159997
,42350,0.555499971
,42400,0.554099977
,42450,0.560299993
,42500,0.557299972
,42550,0.553499997
,42600,0.561500013
,42650,0.554499984
,42700,0.554099977
,42750,0.56159997
,42800,0.556400001
,42850,0.551599979
,42900,0.561500013
,42950,0.555499971
,43000,0.55189997
,43050,0.559899986
,43100,0.555599988
,43150,0.552699983
,43200,0.559399962
,43250,0.554799974
,43300,0.551999986
,43350,0.560899973
,43400,0.557299972
,43450,0.55369997
,43500,0.562900007
,43550,0.555899978
,43600,0.552999973
,43650,0.561399996
,43700,0.556599975
,43750,0.553600013
,43800,0.56099999
,43850,0.556100011
,43900,0.55399996
,43950,0.560400009
,44000,0.554799974
,44050,0.552999973
,44100,0.561100006
,44150,0.556100011
,44200,0.55339998
,44250,0.559599996
,44300,0.556299984
,44350,0.55309999
,44400,0.558799982
,44450,0.554499984
,44500,0.551699996
,44550,0.56099999
,44600,0.555799961
,44650,0.551999986
,44700,0.562299967
,44750,0.555000007
,44800,0.553799987
,44850,0.560299993
,44900,0.555099964
,44950,0.552899957
,45000,0.561500013
,45050,0.55369997
,45100,0.551699996
,45150,0.560699999
,45200,0.555700004
,45250,0.552100003
,45300,0.559300005
,45350,0.553299963
,45400,0.551599979
,45450,0.558699965
,45500,0.555799961
,45550,0.5546
,45600,0.561699986
,45650,0.554899991
,45700,0.551400006
,45750,0.560699999
,45800,0.555299997
,45850,0.552299976
,45900,0.56099999
,45950,0.555599988
,46000,0.555700004
,46050,0.560400009
,46100,0.553299963
,46150,0.553499997
,46200,0.560799956
,46250,0.554699957
,46300,0.552999973
,46350,0.559700012
,46400,0.555099964
,46450,0.554899991
,46500,0.560400009
,46550,0.555299997
,46600,0.554199994
,46650,0.559199989
,46700,0.556199968
,46750,0.55430001
,46800,0.560899973
,46850,0.555400014
,46900,0.55309999
,46950,0.560299993
,47000,0.554399967
,47050,0.554699957
,47100,0.559000015
,47150,0.555000007
,47200,0.552399993
,47250,0.558799982
,47300,0.553900003
,47350,0.552999973
,47400,0.559199989
,47450,0.555899978
,47500,0.553600013
,47550,0.560499966
,47600,0.555199981
,47650,0.552100003
,47700,0.559599996
,47750,0.554399967
,47800,0.551699996
,47850,0.561399996
,47900,0.555899978
,47950,0.551999986
,48000,0.560099959
,48050,0.555700004
,48100,0.551699996
,48150,0.560899973
,48200,0.552599967
,48250,0.551699996
,48300,0.559099972
,48350,0.555099964
,48400,0.55250001
,48450,0.559199989
,48500,0.553900003
,48550,0.551199973
,48600,0.559000015
,48650,0.555899978
,48700,0.554799974
,48750,0.560000002
,48800,0.555999994
,48850,0.552299976
,48900,0.560599983
,48950,0.554099977
,49000,0.55219996
,49050,0.559199989
,49100,0.553799987
,49150,0.55339998
,49200,0.557999969
,49250,0.55339998
,49300,0.552399993
,49350,0.558200002
,49400,0.554699957
,49450,0.552100003
,49500,0.559099972
,49550,0.555099964
,49600,0.551699996
,49650,0.560299993
,49700,0.55309999
,49750,0.550099969
,49800,0.559399962
,49850,0.554899991
,49900,0.552100003
,49950,0.557699978
,50000,0.55219996
,50050,0.55189997
,50100,0.557399988
,50150,0.553600013
,50200,0.551100016
,50250,0.558499992
,50300,0.554499984
,50350,0.553200006
,50400,0.557999969
,50450,0.550899982
,50500,0.550700009
,50550,0.559099972
,50600,0.55369997
,50650,0.550799966
,50700,0.560299993
,50750,0.554899991
,50800,0.55219996
,50850,0.559799969
,50900,0.553799987
,50950,0.550899982
,51000,0.558299959
,51050,0.553499997
,51100,0.550999999
,51150,0.557799995
,51200,0.555199981
,51250,0.551199973
,51300,0.559599996
,51350,0.552399993
,51400,0.551100016
,51450,0.560199976
,51500,0.554899991
,51550,0.5528
,51600,0.557099998
,51650,0.55309999
,51700,0.551499963
,51750,0.557399988
,51800,0.55369997
,51850,0.550700009
,51900,0.559399962
,51950,0.55309999
,52000,0.550599992
,52050,0.560400009
,52100,0.555000007
,52150,0.550000012
,52200,0.559199989
,52250,0.553600013
,52300,0.55189997
,52350,0.560199976
,52400,0.554699957
,52450,0.550700009
,52500,0.560099959
,52550,0.555400014
,52600,0.550300002
,52650,0.556999981
,52700,0.554699957
,52750,0.550099969
,52800,0.561399996
,52850,0.553600013
,52900,0.550399959
,52950,0.561199963
,53000,0.55250001
,53050,0.549300015
,53100,0.559300005
,53150,0.549699962
,53200,0.551499963
,53250,0.559700012
,53300,0.554399967
,53350,0.548999965
,53400,0.560899973
,53450,0.554499984
,53500,0.549099982
,53550,0.559399962
,53600,0.554399967
,53650,0.549499989
,53700,0.559399962
,53750,0.551400006
,53800,0.549499989
,53850,0.559599996
,53900,0.550999999
,53950,0.550799966
,54000,0.557699978
,54050,0.551400006
,54100,0.549199998
,54150,0.559599996
,54200,0.551999986
,54250,0.549600005
,54300,0.558799982
,54350,0.551100016
,54400,0.549699962
,54450,0.558299959
,54500,0.552100003
,54550,0.548299968
,54600,0.560799956
,54650,0.550700009
,54700,0.548500001
,54750,0.559099972
,54800,0.551100016
,54850,0.547800004
,54900,0.559899986
,54950,0.550300002
,55000,0.546599984
,55050,0.556999981
,55100,0.550399959
,55150,0.548200011
,55200,0.558799982
,55250,0.551299989
,55300,0.546799958
,55350,0.558099985
,55400,0.550999999
,55450,0.548900008
,55500,0.558299959
,55550,0.550700009
,55600,0.547800004
,55650,0.558699965
,55700,0.550700009
,55750,0.548200011
,55800,0.559099972
,55850,0.551100016
,55900,0.546499968
,55950,0.559599996
,56000,0.550999999
,56050,0.546099961
,56100,0.555400014
,56150,0.549199998
,56200,0.547299981
,56250,0.556899965
,56300,0.547899961
,56350,0.549499989
,56400,0.557399988
,56450,0.550099969
,56500,0.547599971
,56550,0.556899965
,56600,0.548399985
,56650,0.546599984
,56700,0.556999981
,56750,0.550999999
,56800,0.546700001
,56850,0.557299972
,56900,0.550700009
,56950,0.546400011
,57000,0.557500005
,57050,0.549300015
,57100,0.546999991
,57150,0.557200015
,57200,0.551499963
,57250,0.545599997
,57300,0.559099972
,57350,0.548399985
,57400,0.544699967
,57450,0.558600008
,57500,0.548299968
,57550,0.546199977
,57600,0.557099998
,57650,0.548099995
,57700,0.545300007
,57750,0.558799982
,57800,0.547599971
,57850,0.544200003
,57900,0.555999994
,57950,0.546400011
,58000,0.544699967
,58050,0.555599988
,58100,0.545799971
,58150,0.544999957
,58200,0.556699991
,58250,0.547699988
,58300,0.544799984
,58350,0.556599975
,58400,0.548399985
,58450,0.543200016
,58500,0.55399996
,58550,0.546299994
,58600,0.545099974
,58650,0.556599975
,58700,0.548299968
,58750,0.544999957
,58800,0.555499971
,58850,0.547800004
,58900,0.540899992
,58950,0.557599962
,59000,0.546599984
,59050,0.544099987
,59100,0.55399996
,59150,0.546499968
,59200,0.544099987
,59250,0.555299997
,59300,0.547899961
,59350,0.544499993
,59400,0.555400014
,59450,0.546799958
,59500,0.542699993
,59550,0.555299997
,59600,0.545899987
,59650,0.543599963
,59700,0.554899991
,59750,0.546599984
,59800,0.543599963
,59850,0.555799961
,59900,0.546999991
,59950,0.541999996
,60000,0.555400014
,60050,0.547199965
,60100,0.542999983
,60150,0.554899991
,60200,0.546000004
,60250,0.541899979
,60300,0.555799961
,60350,0.546099961
,60400,0.54429996
,60450,0.555799961
,60500,0.544099987
,60550,0.542400002
,60600,0.555499971
,60650,0.54519999
,60700,0.542199969
,60750,0.554199994
,60800,0.544399977
,60850,0.542599976
,60900,0.5546
,60950,0.544999957
,61000,0.541899979
,61050,0.55399996
,61100,0.54519999
,61150,0.541299999
,61200,0.552399993
,61250,0.544399977
,61300,0.541899979
,61350,0.553299963
,61400,0.544399977
,61450,0.542499959
,61500,0.552399993
,61550,0.545899987
,61600,0.541400015
,61650,0.550799966
,61700,0.545399964
,61750,0.540300012
,61800,0.554099977
,61850,0.545599997
,61900,0.541700006
,61950,0.55369997
,62000,0.546899974
,62050,0.539999962
,62100,0.552599967
,62150,0.545799971
,62200,0.542199969
,62250,0.55189997
,62300,0.542699993
,62350,0.539900005
,62400,0.550999999
,62450,0.542100012
,62500,0.540300012
,62550,0.553499997
,62600,0.544099987
,62650,0.541099966
,62700,0.5528
,62750,0.542599976
,62800,0.541799963
,62850,0.552399993
,62900,0.545099974
,62950,0.540799975
,63000,0.552100003
,63050,0.544099987
,63100,0.540699959
,63150,0.552299976
,63200,0.543900013
,63250,0.541000009
,63300,0.550499976
,63350,0.542899966
,63400,0.540399969
,63450,0.552399993
,63500,0.542599976
,63550,0.539799988
,63600,0.548999965
,63650,0.542800009
,63700,0.538699985
,63750,0.551100016
,63800,0.541499972
,63850,0.539299965
,63900,0.549499989
,63950,0.541599989
,64000,0.537099957
,64050,0.549099982
,64100,0.542599976
,64150,0.541299999
,64200,0.548299968
,64250,0.541599989
,64300,0.537999988
,64350,0.548500001
,64400,0.542299986
,64450,0.541999996
,64500,0.550300002
,64550,0.542299986
,64600,0.536499977
,64650,0.550799966
,64700,0.544399977
,64750,0.540099978
,64800,0.549399972
,64850,0.539299965
,64900,0.540799975
,64950,0.550099969
,65000,0.540099978
,65050,0.536899984
,65100,0.548200011
,65150,0.543299973
,65200,0.538299978
,65250,0.549099982
,65300,0.542199969
,65350,0.539799988
,65400,0.547199965
,65450,0.539099991
,65500,0.538800001
,65550,0.549399972
,65600,0.540300012
,65650,0.540099978
,65700,0.546400011
,65750,0.539499998
,65800,0.538999975
,65850,0.550799966
,65900,0.539799988
,65950,0.538800001
,66000,0.549899995
,66050,0.539900005
,66100,0.537199974
,66150,0.547800004
,66200,0.540099978
,66250,0.535600007
,66300,0.546299994
,66350,0.541599989
,66400,0.537299991
,66450,0.547299981
,66500,0.541299999
,66550,0.538999975
,66600,0.549399972
,66650,0.541299999
,66700,0.538199961
,66750,0.549099982
,66800,0.539799988
,66850,0.537199974
,66900,0.547899961
,66950,0.540699959
,67000,0.535099983
,67050,0.548299968
,67100,0.539900005
,67150,0.537099957
,67200,0.546099961
,67250,0.540799975
,67300,0.538399994
,67350,0.548900008
,67400,0.539499998
,67450,0.53609997
,67500,0.546299994
,67550,0.540899992
,67600,0.537999988
,67650,0.547500014
,67700,0.538299978
,67750,0.53490001
,67800,0.548699975
,67850,0.537899971
,67900,0.537199974
,67950,0.547299981
,68000,0.541000009
,68050,0.537299991
,68100,0.548299968
,68150,0.541000009
,68200,0.536799967
,68250,0.547299981
,68300,0.537899971
,68350,0.533100009
,68400,0.54519999
,68450,0.535600007
,68500,0.53670001
,68550,0.546499968
,68600,0.537099957
,68650,0.538599968
,68700,0.547100008
,68750,0.539200008
,68800,0.53579998
,68850,0.547199965
,68900,0.537099957
,68950,0.535299957
,69000,0.546899974
,69050,0.538399994
,69100,0.536399961
,69150,0.543500006
,69200,0.538699985
,69250,0.5352
,69300,0.54429996
,69350,0.538599968
,69400,0.53609997
,69450,0.547399998
,69500,0.540899992
,69550,0.535099983
,69600,0.546099961
,69650,0.535600007
,69700,0.534500003
,69750,0.545799971
,69800,0.538599968
,69850,0.537299991
,69900,0.546700001
,69950,0.538599968
,70000,0.535600007
,70050,0.546400011
,70100,0.538199961
